target,repeat,sampling_seed,projection_seed,sample_size,examples_per_original_class,training_class_counts,condition,family,layer,original_feature_count,feature_count,selected_c,validation_accuracy,validation_macro_f1,n_test,test_accuracy,test_macro_f1,test_target_f1,true_negative,false_positive,false_negative,true_positive
tops,9,50,3,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_fc,random,fc,128,32,0.1,0.911,0.9077749833943158,10000,0.9003,0.8971909293031518,0.8793124319089699,5371,629,368,3632
tops,9,50,3,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv1,trained,conv1,3136,32,0.1,0.905,0.9002141718984201,10000,0.9074,0.9030423346903218,0.88248730964467,5597,403,523,3477
tops,9,50,3,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv2,trained,conv2,1568,32,0.1,0.9055,0.902567048949232,10000,0.9007,0.8977412441352209,0.880347029762622,5354,646,347,3653
tops,9,50,3,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_fc,trained,fc,128,32,1.0,0.96,0.9581729527490304,10000,0.9598,0.9578969964471349,0.9489458978917957,5862,138,264,3736
footwear,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",pixels,pixels,pixels,784,32,1.0,0.9505,0.9391101782872431,10000,0.9529,0.9426654189395841,0.9184415584415584,6877,123,348,2652
footwear,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv1,random,conv1,3136,32,1.0,0.9415,0.9295747306910616,10000,0.943,0.9319869323271408,0.9046184738955824,6727,273,297,2703
footwear,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv2,random,conv2,1568,32,1.0,0.9675,0.9606391594946673,10000,0.9704,0.9643695473069132,0.9497111790689773,6909,91,205,2795
footwear,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_fc,random,fc,128,32,1.0,0.9725,0.967088325062031,10000,0.9741,0.9689730343923132,0.9563605728727885,6903,97,162,2838
footwear,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv1,trained,conv1,3136,32,1.0,0.9455,0.9341938245432282,10000,0.9473,0.9360972241810384,0.909341131945639,6830,170,357,2643
footwear,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv2,trained,conv2,1568,32,1.0,0.965,0.9585683102026128,10000,0.9714,0.9660297941985161,0.952523240371846,6845,155,131,2869
footwear,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_fc,trained,fc,128,32,0.1,0.995,0.9940645139845986,10000,0.9928,0.9914367167420512,0.9880199667221298,6959,41,31,2969
tops,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",pixels,pixels,pixels,784,32,0.1,0.884,0.8803783344539271,10000,0.8766,0.8722854923067223,0.8488115657926979,5302,698,536,3464
tops,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv1,random,conv1,3136,32,0.1,0.919,0.9149584871429832,10000,0.9174,0.9136872790221926,0.8957860206913955,5624,376,450,3550
tops,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv2,random,conv2,1568,32,1.0,0.9,0.8969514105290927,10000,0.8969,0.8942910600206441,0.8776841855498873,5270,730,301,3699
tops,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_fc,random,fc,128,32,1.0,0.9145,0.9105358198097238,10000,0.9045,0.9005497888838636,0.8807293618084177,5519,481,474,3526
tops,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv1,trained,conv1,3136,32,0.1,0.9165,0.9124728541370597,10000,0.9175,0.9134585842523009,0.8947569843092231,5668,332,493,3507
tops,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv2,trained,conv2,1568,32,0.1,0.9025,0.8991407568322439,10000,0.9073,0.9042208447864074,0.8870476422566103,5433,567,360,3640
tops,9,50,3,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_fc,trained,fc,128,32,1.0,0.959,0.9570514680541486,10000,0.9584,0.9563562065419025,0.9469116896375702,5874,126,290,3710
footwear,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",pixels,pixels,pixels,784,32,1.0,0.959,0.9500652196947645,10000,0.9593,0.9508566726405392,0.9304867634500427,6869,131,276,2724
footwear,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv1,random,conv1,3136,32,1.0,0.957,0.9490506235374271,10000,0.9543,0.9463908986338818,0.9257996427991557,6692,308,149,2851
footwear,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv2,random,conv2,1568,32,1.0,0.962,0.9541397338173603,10000,0.9675,0.9610209259938384,0.9451291575215263,6876,124,201,2799
footwear,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_fc,random,fc,128,32,0.1,0.98,0.9761677504382156,10000,0.9785,0.9743631664475234,0.9640648504094935,6901,99,116,2884
footwear,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv1,trained,conv1,3136,32,1.0,0.972,0.9667298798948665,10000,0.9748,0.9700512252400287,0.9581256231306082,6865,135,117,2883
footwear,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv2,trained,conv2,1568,32,1.0,0.9715,0.9661197381947348,10000,0.9746,0.9698078198792541,0.957779255319149,6865,135,119,2881
footwear,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_fc,trained,fc,128,32,1.0,0.9965,0.9958471157180441,10000,0.9941,0.9930033706321273,0.9902334050653865,6950,50,9,2991
tops,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",pixels,pixels,pixels,784,32,0.1,0.901,0.898089329335141,10000,0.8958,0.8923746555162679,0.8731742940603701,5371,629,413,3587
tops,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv1,random,conv1,3136,32,0.1,0.9205,0.9174075529494204,10000,0.9152,0.9120101789281312,0.8952569169960475,5528,472,376,3624
tops,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv2,random,conv2,1568,32,0.1,0.9065,0.9034583341399983,10000,0.9077,0.9050291060066662,0.8891024870839841,5377,623,300,3700
tops,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_fc,random,fc,128,32,0.1,0.919,0.9155897411314518,10000,0.9117,0.908360395297346,0.8908663947596095,5513,487,396,3604
tops,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv1,trained,conv1,3136,32,0.1,0.9135,0.9099890087734701,10000,0.9155,0.912142047074707,0.8949658172778123,5555,445,400,3600
tops,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv2,trained,conv2,1568,32,0.1,0.9055,0.9027721511661555,10000,0.9083,0.9055278381696195,0.8893447568480753,5398,602,315,3685
tops,9,50,3,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_fc,trained,fc,128,32,1.0,0.9655,0.9639633146543181,10000,0.9641,0.9624520093012334,0.9545857052498419,5868,132,227,3773
footwear,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",pixels,pixels,pixels,784,32,1.0,0.965,0.9576754895131956,10000,0.9629,0.955390097306222,0.9370866542309649,6866,134,237,2763
footwear,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv1,random,conv1,3136,32,0.1,0.9665,0.9599850810048284,10000,0.9691,0.9632527299208011,0.9485942438862086,6840,160,149,2851
footwear,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv2,random,conv2,1568,32,1.0,0.9675,0.9607969793167879,10000,0.97,0.9640719234105383,0.9494779386998989,6881,119,181,2819
footwear,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_fc,random,fc,128,32,0.1,0.98,0.9762803848270366,10000,0.9785,0.9744798152490558,0.9643508539214061,6877,123,92,2908
footwear,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv1,trained,conv1,3136,32,1.0,0.974,0.9691354727199127,10000,0.9753,0.9706482246887669,0.958963282937365,6867,133,114,2886
footwear,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv2,trained,conv2,1568,32,1.0,0.975,0.9704059358590091,10000,0.9787,0.9746981209648626,0.9646355636725884,6882,118,95,2905
footwear,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_fc,trained,fc,128,32,1.0,0.997,0.9964387083907591,10000,0.995,0.9940656323965957,0.991710875331565,6959,41,9,2991
tops,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",pixels,pixels,pixels,784,32,0.1,0.8985,0.8953871127744961,10000,0.8946,0.8908060609556621,0.8704523107177975,5405,595,459,3541
tops,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv1,random,conv1,3136,32,0.1,0.9195,0.9160931949235862,10000,0.9133,0.909523653934509,0.8910393364333291,5588,412,455,3545
tops,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv2,random,conv2,1568,32,0.1,0.9215,0.9186079576014854,10000,0.9134,0.910657632454496,0.8950048496605237,5443,557,309,3691
tops,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_fc,random,fc,128,32,0.1,0.92,0.9168713709157865,10000,0.9106,0.9071559731048925,0.8892742135248948,5516,484,410,3590
tops,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv1,trained,conv1,3136,32,0.1,0.91,0.9060518280748454,10000,0.9097,0.9057103710165333,0.8863149943346342,5577,423,480,3520
tops,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv2,trained,conv2,1568,32,0.1,0.907,0.9042657336178597,10000,0.9075,0.9044838591197433,0.8875106408853216,5426,574,351,3649
tops,9,50,3,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_fc,trained,fc,128,32,1.0,0.9655,0.9638033831246651,10000,0.9625,0.9606235180857914,0.9520276320839197,5904,96,279,3721
footwear,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",pixels,pixels,pixels,784,32,1.0,0.9775,0.9730983443824411,10000,0.9764,0.9719367860409198,0.9607451763140386,6876,124,112,2888
footwear,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv1,random,conv1,3136,32,1.0,0.9725,0.9674919283935841,10000,0.9726,0.9677440620820855,0.9552287581699347,6803,197,77,2923
footwear,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv2,random,conv2,1568,32,1.0,0.975,0.97012371173445,10000,0.9776,0.9733384104617411,0.9626791069643452,6887,113,111,2889
footwear,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_fc,random,fc,128,32,1.0,0.988,0.9857413770977999,10000,0.9839,0.9808931357712054,0.9733134427316427,6903,97,64,2936
footwear,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv1,trained,conv1,3136,32,1.0,0.9715,0.9664644236072808,10000,0.9755,0.9710704287342389,0.9597502874979464,6834,166,79,2921
footwear,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv2,trained,conv2,1568,32,1.0,0.9755,0.9709571027516959,10000,0.9783,0.9742472699524943,0.9640311619426488,6875,125,92,2908
footwear,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_fc,trained,fc,128,32,1.0,0.9985,0.9982168283260386,10000,0.9975,0.9970291725393489,0.9958464861272637,6978,22,3,2997
tops,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",pixels,pixels,pixels,784,32,0.1,0.9015,0.89806771046366,10000,0.8957,0.8916254180850827,0.8706115866517802,5448,552,491,3509
tops,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv1,random,conv1,3136,32,0.1,0.92,0.9166318430927919,10000,0.9149,0.911335671841965,0.893558474046279,5577,423,428,3572
tops,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv2,random,conv2,1568,32,0.1,0.9225,0.9194202206898201,10000,0.9137,0.9107468257801516,0.8945116733895612,5478,522,341,3659
tops,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_fc,random,fc,128,32,0.1,0.921,0.9173553719008265,10000,0.9109,0.9070111844880879,0.8879949717159019,5577,423,468,3532
tops,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv1,trained,conv1,3136,32,0.1,0.9175,0.9139723277654312,10000,0.9157,0.9122130597163319,0.8947171225177969,5575,425,418,3582
tops,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv2,trained,conv2,1568,32,0.1,0.911,0.9081550095766462,10000,0.9129,0.9097052255037352,0.8927207784209878,5505,495,376,3624
tops,9,50,3,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_fc,trained,fc,128,32,1.0,0.966,0.9643682063793486,10000,0.9663,0.9646683116136234,0.9570755317793912,5906,94,243,3757
footwear,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",pixels,pixels,pixels,784,32,0.1,0.978,0.9735545137636735,10000,0.9767,0.972120246072691,0.9608205818059525,6910,90,143,2857
footwear,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv1,random,conv1,3136,32,1.0,0.98,0.9762580559383944,10000,0.983,0.9798193475476353,0.9718076285240465,6900,100,70,2930
footwear,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv2,random,conv2,1568,32,1.0,0.9795,0.9755132585253428,10000,0.9803,0.9765543153026377,0.9671830751291021,6900,100,97,2903
footwear,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_fc,random,fc,128,32,1.0,0.9905,0.9886850847680695,10000,0.9838,0.9807544987309611,0.9730986383261375,6908,92,70,2930
footwear,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv1,trained,conv1,3136,32,0.1,0.976,0.9715631387185639,10000,0.9769,0.9726115593139188,0.9617739533344365,6863,137,94,2906
footwear,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv2,trained,conv2,1568,32,1.0,0.976,0.9714013005258586,10000,0.9776,0.9732514879815114,0.9624664879356568,6904,96,128,2872
footwear,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_fc,trained,fc,128,32,0.1,0.9985,0.9982168283260386,10000,0.9974,0.996907703267963,0.9956738768718802,6982,18,8,2992
tops,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",pixels,pixels,pixels,784,32,0.1,0.909,0.9059877536135312,10000,0.898,0.8939077061947415,0.8730711796913887,5472,528,492,3508
tops,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv1,random,conv1,3136,32,0.1,0.92,0.9168039401653938,10000,0.9149,0.9115110051142583,0.8941937088151187,5553,447,404,3596
tops,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv2,random,conv2,1568,32,0.1,0.9225,0.919707237045734,10000,0.9158,0.9130576864109288,0.8976167315175098,5467,533,309,3691
tops,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_fc,random,fc,128,32,0.1,0.9175,0.9140085538036753,10000,0.9135,0.9100990235870541,0.8926132836747361,5540,460,405,3595
tops,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv1,trained,conv1,3136,32,0.1,0.918,0.9144756260749214,10000,0.9163,0.9128233889035797,0.8954142196676247,5580,420,417,3583
tops,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv2,trained,conv2,1568,32,0.01,0.9085,0.9050918236606084,10000,0.9107,0.9072635343445554,0.8894117647058823,5516,484,409,3591
tops,9,50,3,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_fc,trained,fc,128,32,1.0,0.973,0.9718155484224535,10000,0.9686,0.9671743642573403,0.96033350176857,5885,115,199,3801
footwear,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",pixels,pixels,pixels,784,32,1.0,0.8495,0.8040767016931092,10000,0.8584,0.8171877023716643,0.7303884234577304,6666,334,1082,1918
footwear,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv1,random,conv1,3136,32,1.0,0.918,0.8992924681819465,10000,0.9134,0.8937329380624025,0.8480168480168481,6718,282,584,2416
footwear,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv2,random,conv2,1568,32,1.0,0.906,0.8786117836965295,10000,0.9049,0.8776550510279426,0.8199204696080288,6884,116,835,2165
footwear,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_fc,random,fc,128,32,1.0,0.968,0.961495838542425,10000,0.9666,0.9597794255528969,0.9432165929955797,6892,108,226,2774
footwear,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv1,trained,conv1,3136,32,1.0,0.899,0.8705192945480931,10000,0.8972,0.8681800080466616,0.8063300678221552,6832,168,860,2140
footwear,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv2,trained,conv2,1568,32,1.0,0.9435,0.9307926901156957,10000,0.9393,0.9252853548623767,0.8929264420532722,6862,138,469,2531
footwear,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_fc,trained,fc,128,32,1.0,0.9995,0.9994050450395779,10000,0.9988,0.998570883874025,0.9979986657771848,6996,4,8,2992
tops,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",pixels,pixels,pixels,784,32,0.1,0.823,0.8084050641680667,10000,0.8275,0.812836891560809,0.7604499375086794,5537,463,1262,2738
tops,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv1,random,conv1,3136,32,0.1,0.846,0.8399773890128891,10000,0.855,0.8495931505094165,0.821076011846002,5223,777,673,3327
tops,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv2,random,conv2,1568,32,0.1,0.804,0.7987175432038416,10000,0.8109,0.805306404322795,0.7723058398555087,4902,1098,793,3207
tops,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_fc,random,fc,128,32,0.1,0.7945,0.7781466936165355,10000,0.7901,0.7746676909356649,0.7156982256535284,5259,741,1358,2642
tops,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv1,trained,conv1,3136,32,0.1,0.859,0.8549048340358272,10000,0.8587,0.8548579014172063,0.8312432819777857,5107,893,520,3480
tops,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv2,trained,conv2,1568,32,0.1,0.8365,0.8325546098560814,10000,0.8325,0.8286916772249696,0.8031496062992126,4908,1092,583,3417
tops,9,50,4,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_fc,trained,fc,128,32,0.1,0.9285,0.9272418478433695,10000,0.9262,0.9247202991896843,0.9141660851360781,5332,668,70,3930
footwear,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",pixels,pixels,pixels,784,32,1.0,0.9115,0.8934592079685288,10000,0.9121,0.8939709071367893,0.8501278772378517,6628,372,507,2493
footwear,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv1,random,conv1,3136,32,1.0,0.948,0.937368715191459,10000,0.9455,0.9344031288335428,0.907423135722779,6784,216,329,2671
footwear,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv2,random,conv2,1568,32,0.1,0.9095,0.8854108006967782,10000,0.9101,0.8865382505997981,0.834833731398126,6829,171,728,2272
footwear,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_fc,random,fc,128,32,1.0,0.967,0.9605251353210323,10000,0.964,0.9569947470517033,0.9396378269617707,6838,162,198,2802
footwear,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv1,trained,conv1,3136,32,1.0,0.9115,0.889463118620125,10000,0.9093,0.8861538462697103,0.8348206155527227,6801,199,708,2292
footwear,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv2,trained,conv2,1568,32,1.0,0.9525,0.9415703731039202,10000,0.9515,0.9402383459876684,0.9142958119809154,6928,72,413,2587
footwear,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_fc,trained,fc,128,32,0.1,0.999,0.9988106551030627,10000,0.9989,0.9986898519205134,0.998165137614679,6997,3,8,2992
tops,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",pixels,pixels,pixels,784,32,0.1,0.7865,0.7679836447487282,10000,0.7852,0.7667851198483452,0.7012517385257302,5331,669,1479,2521
tops,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv1,random,conv1,3136,32,0.1,0.887,0.8806303141958023,10000,0.8854,0.8794367283950617,0.8526234567901234,5539,461,685,3315
tops,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv2,random,conv2,1568,32,0.1,0.852,0.8441079657669519,10000,0.8519,0.8452095852286842,0.8130286579977276,5299,701,780,3220
tops,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_fc,random,fc,128,32,0.1,0.804,0.7866724714973743,10000,0.794,0.7780336879349328,0.7185023230390817,5311,689,1371,2629
tops,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv1,trained,conv1,3136,32,0.1,0.865,0.8581336696090794,10000,0.8471,0.8402481788945402,0.8071635767435994,5271,729,800,3200
tops,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv2,trained,conv2,1568,32,0.1,0.851,0.8422118300886156,10000,0.8407,0.8321974427459097,0.794425087108014,5329,671,922,3078
tops,9,50,4,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_fc,trained,fc,128,32,0.1,0.9605,0.9591544558740157,10000,0.958,0.9564407242887019,0.9481993093241243,5736,264,156,3844
footwear,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",pixels,pixels,pixels,784,32,1.0,0.9175,0.8959016478769142,10000,0.9186,0.8980917926034272,0.8523757707653247,6836,164,650,2350
footwear,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv1,random,conv1,3136,32,1.0,0.9555,0.9456055220785047,10000,0.9503,0.9393503031185207,0.9135802469135802,6876,124,373,2627
footwear,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv2,random,conv2,1568,32,0.1,0.9215,0.9022790456086102,10000,0.9229,0.9040430257631034,0.8615052990838872,6831,169,602,2398
footwear,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_fc,random,fc,128,32,1.0,0.97,0.963973441220868,10000,0.965,0.9580920633552212,0.9410774410774411,6855,145,205,2795
footwear,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv1,trained,conv1,3136,32,1.0,0.918,0.896233530236537,10000,0.9126,0.8889087683724433,0.8376068376068376,6872,128,746,2254
footwear,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv2,trained,conv2,1568,32,1.0,0.947,0.9340591800196827,10000,0.9453,0.9318009526895729,0.9014591965411638,6951,49,498,2502
footwear,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_fc,trained,fc,128,32,0.1,0.999,0.9988106551030627,10000,0.9989,0.9986903514464515,0.9981663610601766,6995,5,6,2994
tops,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",pixels,pixels,pixels,784,32,0.1,0.8385,0.8294379982040825,10000,0.8238,0.8142273195490426,0.7720569210866753,5254,746,1016,2984
tops,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv1,random,conv1,3136,32,0.1,0.8935,0.8889928603647445,10000,0.893,0.8885602213898053,0.8663168415792104,5463,537,533,3467
tops,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv2,random,conv2,1568,32,0.1,0.9025,0.8991787201953554,10000,0.8947,0.891501363636209,0.8728721477725462,5332,668,385,3615
tops,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_fc,random,fc,128,32,1.0,0.8755,0.8711617254083824,10000,0.8714,0.8666151714102917,0.8413520848754009,5304,696,590,3410
tops,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv1,trained,conv1,3136,32,0.1,0.8805,0.8761457489878542,10000,0.8717,0.8677651878716044,0.8449546827794562,5221,779,504,3496
tops,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv2,trained,conv2,1568,32,0.1,0.87,0.8651842464680866,10000,0.8574,0.8525590049349928,0.8258426966292135,5193,807,619,3381
tops,9,50,4,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_fc,trained,fc,128,32,1.0,0.9635,0.961987076126608,10000,0.9604,0.9586592639745468,0.9501761449421238,5828,172,224,3776
footwear,9,50,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",pixels,pixels,pixels,784,32,1.0,0.9235,0.9053913043478261,10000,0.9165,0.8976341235410977,0.853688452777291,6729,271,564,2436
footwear,9,50,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv1,random,conv1,3136,32,0.1,0.9815,0.9778162495971701,10000,0.9747,0.9697094933285398,0.9574145766705942,6903,97,156,2844
footwear,9,50,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv2,random,conv2,1568,32,1.0,0.959,0.9514657348087749,10000,0.9595,0.9521244763614602,0.9333333333333333,6760,240,165,2835
footwear,9,50,4,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_fc,random,fc,128,32,1.0,0.9655,0.9584259084918094,10000,0.963,0.9554971614165104,0.9372242958941296,6868,132,238,2762
