task,task_category,condition,family,layer,sample_size,original_feature_count,feature_count,source_seed,n_sampling_repeats,n_projection_seeds,n_runs,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,selected_c_mode
sandal_vs_sneaker,within_footwear,fine_conv2,fine,conv2,110,1568,32,42,10,5,50,0.92012,0.010321643596376127,0.920015276908009,0.010379179956657013,0.9201199999999998,0.01032164359637613,0.1
sandal_vs_sneaker,within_footwear,fine_conv2,fine,conv2,150,1568,32,42,10,5,50,0.9254399999999999,0.008743884160033327,0.9253847228099491,0.008774156872613605,0.9254399999999999,0.008743884160033317,0.1
sandal_vs_sneaker,within_footwear,fine_conv2,fine,conv2,200,1568,32,42,10,5,50,0.92803,0.008673446458553129,0.9279840341131336,0.008692911822196994,0.92803,0.008673446458553133,0.1
sandal_vs_sneaker,within_footwear,coarse_conv2,coarse,conv2,10,1568,32,42,10,5,50,0.7924599999999999,0.05920681841594577,0.789152030745542,0.06118872990641183,0.7924599999999999,0.05920681841594577,0.01
sandal_vs_sneaker,within_footwear,coarse_conv2,coarse,conv2,20,1568,32,42,10,5,50,0.8294499999999999,0.046280891503593005,0.8270369702355127,0.04976096721833644,0.8294499999999999,0.046280891503593,1.0
sandal_vs_sneaker,within_footwear,coarse_conv2,coarse,conv2,30,1568,32,42,10,5,50,0.85008,0.0395126381228661,0.8484002990307805,0.04132774452339621,0.85008,0.03951263812286609,1.0
sandal_vs_sneaker,within_footwear,coarse_conv2,coarse,conv2,50,1568,32,42,10,5,50,0.87279,0.025251407315802638,0.8720795947875097,0.026034833302905392,0.87279,0.025251407315802638,1.0
sandal_vs_sneaker,within_footwear,coarse_conv2,coarse,conv2,80,1568,32,42,10,5,50,0.8857900000000001,0.019248400410614565,0.8853791932112723,0.01956937786956807,0.8857900000000001,0.019248400410614562,1.0
sandal_vs_sneaker,within_footwear,coarse_conv2,coarse,conv2,110,1568,32,42,10,5,50,0.89148,0.016367576210924085,0.8911721198515419,0.016610273241620732,0.89148,0.016367576210924092,1.0
sandal_vs_sneaker,within_footwear,coarse_conv2,coarse,conv2,150,1568,32,42,10,5,50,0.89646,0.015085416663730818,0.8963038849872719,0.015189365018303098,0.8964599999999998,0.015085416663730823,1.0
sandal_vs_sneaker,within_footwear,coarse_conv2,coarse,conv2,200,1568,32,42,10,5,50,0.90116,0.014485897434739624,0.9010431579072202,0.014525700818353545,0.90116,0.014485897434739613,1.0
sandal_vs_sneaker,within_footwear,random_fc,random,fc,10,128,32,42,10,5,50,0.78023,0.038209840862996405,0.7759160482424741,0.04249699218236677,0.78023,0.038209840862996405,0.01
sandal_vs_sneaker,within_footwear,random_fc,random,fc,20,128,32,42,10,5,50,0.81832,0.027781171130601294,0.8165577793338373,0.02938667150863903,0.81832,0.027781171130601304,1.0
sandal_vs_sneaker,within_footwear,random_fc,random,fc,30,128,32,42,10,5,50,0.8499599999999999,0.022385500044557808,0.84914400232841,0.0228976623753043,0.8499599999999999,0.0223855000445578,1.0
sandal_vs_sneaker,within_footwear,random_fc,random,fc,50,128,32,42,10,5,50,0.8688300000000001,0.022632514537402025,0.8684696705835114,0.022882615130862177,0.8688300000000001,0.022632514537402025,1.0
sandal_vs_sneaker,within_footwear,random_fc,random,fc,80,128,32,42,10,5,50,0.8876600000000002,0.01714358331795286,0.8875139958166113,0.017204300827788264,0.88766,0.017143583317952873,1.0
sandal_vs_sneaker,within_footwear,random_fc,random,fc,110,128,32,42,10,5,50,0.8918299999999999,0.015211975008968065,0.8917204740188825,0.015272843604256597,0.8918299999999999,0.015211975008968079,1.0
sandal_vs_sneaker,within_footwear,random_fc,random,fc,150,128,32,42,10,5,50,0.9013800000000002,0.012281793394272354,0.9013154505121738,0.012319445773447525,0.9013800000000002,0.012281793394272355,1.0
sandal_vs_sneaker,within_footwear,random_fc,random,fc,200,128,32,42,10,5,50,0.9051699999999999,0.011336958703861512,0.9051200804895077,0.011365864976154931,0.9051699999999999,0.011336958703861514,1.0
sandal_vs_sneaker,within_footwear,fine_fc,fine,fc,10,128,32,42,10,5,50,0.95382,0.02577666243970721,0.9536371446828602,0.026173223776849552,0.95382,0.025776662439707203,0.01
sandal_vs_sneaker,within_footwear,fine_fc,fine,fc,20,128,32,42,10,5,50,0.95978,0.024828628965904067,0.9596194033379112,0.025278481693972957,0.95978,0.024828628965904067,1.0
sandal_vs_sneaker,within_footwear,fine_fc,fine,fc,30,128,32,42,10,5,50,0.9627,0.024640476075443236,0.9625575990226674,0.025008535291205603,0.9626999999999998,0.02464047607544322,1.0
sandal_vs_sneaker,within_footwear,fine_fc,fine,fc,50,128,32,42,10,5,50,0.9729399999999998,0.008796822246280363,0.9729251660336362,0.008816708413329962,0.9729399999999999,0.00879682224628035,1.0
sandal_vs_sneaker,within_footwear,fine_fc,fine,fc,80,128,32,42,10,5,50,0.9756599999999999,0.005493446930996377,0.9756504355722906,0.005504705657506658,0.9756599999999999,0.005493446930996377,1.0
sandal_vs_sneaker,within_footwear,fine_fc,fine,fc,110,128,32,42,10,5,50,0.9779699999999998,0.005170964856873476,0.9779639996805152,0.005179882241287013,0.9779699999999998,0.005170964856873468,0.1
sandal_vs_sneaker,within_footwear,fine_fc,fine,fc,150,128,32,42,10,5,50,0.9793299999999999,0.0037479382087124286,0.9793263018197398,0.0037518888728539984,0.9793299999999999,0.0037479382087124303,0.1
sandal_vs_sneaker,within_footwear,fine_fc,fine,fc,200,128,32,42,10,5,50,0.9806999999999999,0.002984654630825168,0.9806973222692856,0.0029871913703396684,0.9806999999999999,0.002984654630825177,0.1
sandal_vs_sneaker,within_footwear,coarse_fc,coarse,fc,10,128,32,42,10,5,50,0.69845,0.050431733004900316,0.6933128760394436,0.05121283943581368,0.69845,0.0504317330049003,1.0
sandal_vs_sneaker,within_footwear,coarse_fc,coarse,fc,20,128,32,42,10,5,50,0.7615200000000002,0.0448006878591508,0.7591430982941505,0.04555605522013095,0.76152,0.0448006878591508,1.0
sandal_vs_sneaker,within_footwear,coarse_fc,coarse,fc,30,128,32,42,10,5,50,0.79142,0.03484606966974283,0.7890970572469207,0.03599492518771315,0.79142,0.034846069669742845,1.0
sandal_vs_sneaker,within_footwear,coarse_fc,coarse,fc,50,128,32,42,10,5,50,0.8222000000000002,0.029024444307289315,0.8209798532496313,0.02964604458120194,0.8222000000000002,0.029024444307289312,1.0
sandal_vs_sneaker,within_footwear,coarse_fc,coarse,fc,80,128,32,42,10,5,50,0.8485300000000001,0.019631141961024015,0.8478560825093956,0.019931629379429442,0.8485300000000001,0.019631141961024008,1.0
sandal_vs_sneaker,within_footwear,coarse_fc,coarse,fc,110,128,32,42,10,5,50,0.8584299999999999,0.01852879997656158,0.8578802356741925,0.018739627931624644,0.8584299999999999,0.01852879997656158,1.0
sandal_vs_sneaker,within_footwear,coarse_fc,coarse,fc,150,128,32,42,10,5,50,0.8658999999999999,0.017675937754761527,0.8655479306828164,0.01775387252719106,0.8659,0.017675937754761513,1.0
sandal_vs_sneaker,within_footwear,coarse_fc,coarse,fc,200,128,32,42,10,5,50,0.87684,0.016198526010040508,0.8765661665837957,0.016224691399585326,0.87684,0.0161985260100405,1.0
sneaker_vs_ankle_boot,within_footwear,constant,constant,constant,10,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sneaker_vs_ankle_boot,within_footwear,constant,constant,constant,20,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sneaker_vs_ankle_boot,within_footwear,constant,constant,constant,30,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sneaker_vs_ankle_boot,within_footwear,constant,constant,constant,50,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sneaker_vs_ankle_boot,within_footwear,constant,constant,constant,80,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sneaker_vs_ankle_boot,within_footwear,constant,constant,constant,110,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sneaker_vs_ankle_boot,within_footwear,constant,constant,constant,150,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sneaker_vs_ankle_boot,within_footwear,constant,constant,constant,200,0,0,42,10,5,50,0.5,0.0,0.33333333333333326,5.607473066727768e-17,0.5,0.0,
sneaker_vs_ankle_boot,within_footwear,pixels,pixels,pixels,10,784,32,42,10,5,50,0.8876999999999999,0.03408363063922359,0.8870654228818589,0.03529047058727469,0.8876999999999999,0.03408363063922358,0.01
sneaker_vs_ankle_boot,within_footwear,pixels,pixels,pixels,20,784,32,42,10,5,50,0.90681,0.014134517743337923,0.906708443394047,0.01419243898870496,0.9068100000000001,0.014134517743337936,0.01
sneaker_vs_ankle_boot,within_footwear,pixels,pixels,pixels,30,784,32,42,10,5,50,0.9079799999999999,0.012565323192770475,0.9078871707068391,0.012630804279785416,0.9079799999999999,0.012565323192770476,0.01
sneaker_vs_ankle_boot,within_footwear,pixels,pixels,pixels,50,784,32,42,10,5,50,0.9133,0.010088384915539346,0.913245276596835,0.010106612343837645,0.9133,0.01008838491553934,0.1
sneaker_vs_ankle_boot,within_footwear,pixels,pixels,pixels,80,784,32,42,10,5,50,0.9149799999999999,0.009124960162060096,0.9149362469774927,0.009140015629143315,0.9149799999999999,0.009124960162060077,0.01
sneaker_vs_ankle_boot,within_footwear,pixels,pixels,pixels,110,784,32,42,10,5,50,0.91777,0.008609563974832571,0.9177403258122052,0.00861654344211709,0.91777,0.00860956397483256,0.1
sneaker_vs_ankle_boot,within_footwear,pixels,pixels,pixels,150,784,32,42,10,5,50,0.91931,0.00981091125185816,0.9192851203272114,0.009822248158811879,0.91931,0.009810911251858153,0.1
sneaker_vs_ankle_boot,within_footwear,pixels,pixels,pixels,200,784,32,42,10,5,50,0.9211099999999999,0.008547758985457501,0.9210889370140461,0.008562622037233639,0.9211099999999999,0.0085477589854575,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv1,random,conv1,10,3136,32,42,10,5,50,0.8976000000000001,0.02446133976006103,0.8970553630126483,0.02561154656406181,0.8976000000000001,0.02446133976006104,1.0
sneaker_vs_ankle_boot,within_footwear,random_conv1,random,conv1,20,3136,32,42,10,5,50,0.9089900000000002,0.010487353900614532,0.9088571305109093,0.010595484707407805,0.9089900000000002,0.010487353900614525,0.01
sneaker_vs_ankle_boot,within_footwear,random_conv1,random,conv1,30,3136,32,42,10,5,50,0.9126400000000001,0.008824270797184376,0.9125471039842542,0.008892483458299474,0.9126400000000001,0.008824270797184371,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv1,random,conv1,50,3136,32,42,10,5,50,0.91881,0.0071399208250340716,0.9187597902534546,0.007175468578087666,0.91881,0.007139920825034061,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv1,random,conv1,80,3136,32,42,10,5,50,0.92277,0.00707915162679131,0.922720420962685,0.007102613650492981,0.92277,0.007079151626791308,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv1,random,conv1,110,3136,32,42,10,5,50,0.9241400000000002,0.007994921857667155,0.9241126349522463,0.008005754718277809,0.9241400000000002,0.00799492185766715,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv1,random,conv1,150,3136,32,42,10,5,50,0.92539,0.0068774179421509955,0.9253610652554695,0.0068989134001593965,0.92539,0.006877417942151004,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv1,random,conv1,200,3136,32,42,10,5,50,0.9280800000000002,0.006628140380073373,0.9280590268963975,0.006641870548483208,0.92808,0.006628140380073371,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv1,fine,conv1,10,3136,32,42,10,5,50,0.8939100000000001,0.02754934163441653,0.8933470102274521,0.028761704600500777,0.8939100000000001,0.02754934163441652,0.01
sneaker_vs_ankle_boot,within_footwear,fine_conv1,fine,conv1,20,3136,32,42,10,5,50,0.91024,0.011790362719663232,0.9101030720236243,0.011943954066199556,0.91024,0.011790362719663255,0.01
sneaker_vs_ankle_boot,within_footwear,fine_conv1,fine,conv1,30,3136,32,42,10,5,50,0.91333,0.008910329937316396,0.913245600021878,0.0089628734414874,0.91333,0.008910329937316401,0.01
sneaker_vs_ankle_boot,within_footwear,fine_conv1,fine,conv1,50,3136,32,42,10,5,50,0.91866,0.007785019628250466,0.9186170321203165,0.0078083190489501575,0.91866,0.007785019628250463,0.01
sneaker_vs_ankle_boot,within_footwear,fine_conv1,fine,conv1,80,3136,32,42,10,5,50,0.9219799999999999,0.006069293742323925,0.9219410853993775,0.006089769088866129,0.9219799999999999,0.006069293742323924,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv1,fine,conv1,110,3136,32,42,10,5,50,0.92345,0.006310220087367835,0.923423215197571,0.006327425498163836,0.92345,0.00631022008736782,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv1,fine,conv1,150,3136,32,42,10,5,50,0.9252800000000001,0.007460207361565163,0.9252534666461864,0.007481361334608116,0.9252800000000001,0.007460207361565175,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv1,fine,conv1,200,3136,32,42,10,5,50,0.92668,0.006849519572009923,0.926659971942382,0.006855773770751844,0.92668,0.006849519572009923,0.1
sneaker_vs_ankle_boot,within_footwear,coarse_conv1,coarse,conv1,10,3136,32,42,10,5,50,0.90116,0.027007829552610423,0.9005847113013555,0.028367253232865732,0.9011600000000002,0.027007829552610434,0.01
sneaker_vs_ankle_boot,within_footwear,coarse_conv1,coarse,conv1,20,3136,32,42,10,5,50,0.91402,0.009656318646146607,0.9139012654171133,0.009785875651811092,0.91402,0.009656318646146593,0.01
sneaker_vs_ankle_boot,within_footwear,coarse_conv1,coarse,conv1,30,3136,32,42,10,5,50,0.91647,0.008623301370740351,0.9163823287551972,0.00873693346532513,0.91647,0.008623301370740355,0.1
sneaker_vs_ankle_boot,within_footwear,coarse_conv1,coarse,conv1,50,3136,32,42,10,5,50,0.9202799999999999,0.008029384808823363,0.9202261946880185,0.008097778369760148,0.9202799999999999,0.008029384808823361,0.1
sneaker_vs_ankle_boot,within_footwear,coarse_conv1,coarse,conv1,80,3136,32,42,10,5,50,0.9237499999999998,0.005955832332723127,0.9237051900182657,0.0059834690671198175,0.92375,0.0059558323327231315,0.1
sneaker_vs_ankle_boot,within_footwear,coarse_conv1,coarse,conv1,110,3136,32,42,10,5,50,0.9256,0.006974443142133798,0.9255689613462534,0.006997171614360918,0.9255999999999999,0.006974443142133792,0.1
sneaker_vs_ankle_boot,within_footwear,coarse_conv1,coarse,conv1,150,3136,32,42,10,5,50,0.9271600000000001,0.006894570475440538,0.9271340658047064,0.00691434859855736,0.92716,0.006894570475440544,0.1
sneaker_vs_ankle_boot,within_footwear,coarse_conv1,coarse,conv1,200,3136,32,42,10,5,50,0.92833,0.006311319600688972,0.9283110158158324,0.006324611518493726,0.92833,0.00631131960068897,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv2,random,conv2,10,1568,32,42,10,5,50,0.8992899999999999,0.026161213305820764,0.898786886680042,0.02709619567199674,0.8992899999999999,0.02616121330582076,1.0
sneaker_vs_ankle_boot,within_footwear,random_conv2,random,conv2,20,1568,32,42,10,5,50,0.9118599999999999,0.01292720592631001,0.9117374066572498,0.013008750401581287,0.9118599999999999,0.012927205926310015,1.0
sneaker_vs_ankle_boot,within_footwear,random_conv2,random,conv2,30,1568,32,42,10,5,50,0.91565,0.010808278195486113,0.9155661002999005,0.01087652972792158,0.91565,0.010808278195486116,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv2,random,conv2,50,1568,32,42,10,5,50,0.92232,0.008840860610061145,0.9222764543357588,0.008870051667798043,0.9223199999999998,0.008840860610061136,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv2,random,conv2,80,1568,32,42,10,5,50,0.92357,0.006684592396713814,0.9235325749375063,0.006695233617245353,0.92357,0.006684592396713794,1.0
sneaker_vs_ankle_boot,within_footwear,random_conv2,random,conv2,110,1568,32,42,10,5,50,0.9276000000000001,0.007208271892310207,0.9275755752124997,0.007224833239487091,0.9276000000000001,0.0072082718923102175,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv2,random,conv2,150,1568,32,42,10,5,50,0.9297899999999999,0.005707218844478944,0.9297632351836392,0.005734190882977939,0.9297899999999999,0.005707218844478938,0.1
sneaker_vs_ankle_boot,within_footwear,random_conv2,random,conv2,200,1568,32,42,10,5,50,0.9320300000000001,0.006176329072865731,0.9320104542665325,0.006192945413706444,0.9320300000000001,0.006176329072865739,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv2,fine,conv2,10,1568,32,42,10,5,50,0.8845099999999999,0.026666016361118296,0.8837018299272017,0.027792026163096825,0.8845099999999999,0.02666601636111829,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv2,fine,conv2,20,1568,32,42,10,5,50,0.9031600000000001,0.012896938412203242,0.902906863958377,0.013154615964957934,0.9031600000000001,0.012896938412203247,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv2,fine,conv2,30,1568,32,42,10,5,50,0.91232,0.011755051020297454,0.9122040032361829,0.011852639082417637,0.91232,0.01175505102029744,1.0
sneaker_vs_ankle_boot,within_footwear,fine_conv2,fine,conv2,50,1568,32,42,10,5,50,0.9180799999999999,0.01147551074849288,0.9180254807325686,0.011495365346457039,0.9180799999999999,0.01147551074849287,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv2,fine,conv2,80,1568,32,42,10,5,50,0.9218500000000001,0.01240648694705101,0.9218045391566015,0.012425464926224632,0.9218500000000001,0.012406486947050996,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv2,fine,conv2,110,1568,32,42,10,5,50,0.92547,0.012236366841076138,0.9254369733151049,0.01225548898421771,0.92547,0.012236366841076145,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv2,fine,conv2,150,1568,32,42,10,5,50,0.9290900000000001,0.011773669169561608,0.9290674511796999,0.011776748383255875,0.9290900000000001,0.011773669169561605,0.1
sneaker_vs_ankle_boot,within_footwear,fine_conv2,fine,conv2,200,1568,32,42,10,5,50,0.9300700000000001,0.011438393101073837,0.9300522268980593,0.011443244253238689,0.93007,0.011438393101073828,0.1
sneaker_vs_ankle_boot,within_footwear,coarse_conv2,coarse,conv2,10,1568,32,42,10,5,50,0.8970199999999998,0.023324017576703354,0.8964849296836427,0.024407167268474448,0.8970199999999998,0.02332401757670336,1.0
sneaker_vs_ankle_boot,within_footwear,coarse_conv2,coarse,conv2,20,1568,32,42,10,5,50,0.91042,0.01105245378610007,0.9102603184381327,0.011158564998938766,0.91042,0.011052453786100067,1.0
sneaker_vs_ankle_boot,within_footwear,coarse_conv2,coarse,conv2,30,1568,32,42,10,5,50,0.91519,0.008828808364828028,0.9150944487065951,0.00892431372871393,0.91519,0.008828808364828028,1.0
sneaker_vs_ankle_boot,within_footwear,coarse_conv2,coarse,conv2,50,1568,32,42,10,5,50,0.9227399999999999,0.008850942530231994,0.9226830355935876,0.008895556061922202,0.9227399999999999,0.008850942530231993,1.0
sneaker_vs_ankle_boot,within_footwear,coarse_conv2,coarse,conv2,80,1568,32,42,10,5,50,0.9251,0.008383657572069263,0.9250538091316952,0.008402304284785351,0.9251,0.008383657572069273,0.1
sneaker_vs_ankle_boot,within_footwear,coarse_conv2,coarse,conv2,110,1568,32,42,10,5,50,0.9286799999999998,0.008714730667797186,0.9286521601263881,0.008725638668696446,0.9286799999999998,0.008714730667797177,1.0
sneaker_vs_ankle_boot,within_footwear,coarse_conv2,coarse,conv2,150,1568,32,42,10,5,50,0.9320299999999999,0.006345824595426371,0.9320047907499601,0.006358276600156092,0.9320299999999999,0.006345824595426381,1.0
sneaker_vs_ankle_boot,within_footwear,coarse_conv2,coarse,conv2,200,1568,32,42,10,5,50,0.93476,0.005224783952178174,0.9347435337482933,0.005231343235428903,0.9347599999999998,0.005224783952178183,1.0
sneaker_vs_ankle_boot,within_footwear,random_fc,random,fc,10,128,32,42,10,5,50,0.8892700000000001,0.03141334208938123,0.8884313175470075,0.03279798379799524,0.8892700000000001,0.031413342089381215,0.01
sneaker_vs_ankle_boot,within_footwear,random_fc,random,fc,20,128,32,42,10,5,50,0.90551,0.014595040393285418,0.9053123539008205,0.01475758411010038,0.90551,0.014595040393285406,0.01
sneaker_vs_ankle_boot,within_footwear,random_fc,random,fc,30,128,32,42,10,5,50,0.90956,0.012853031088551278,0.9094146179702595,0.012994084929447135,0.90956,0.012853031088551278,0.1
sneaker_vs_ankle_boot,within_footwear,random_fc,random,fc,50,128,32,42,10,5,50,0.9173699999999999,0.010591587921264583,0.9173202963857834,0.010622949189265122,0.9173699999999999,0.010591587921264566,0.1
sneaker_vs_ankle_boot,within_footwear,random_fc,random,fc,80,128,32,42,10,5,50,0.91868,0.008459845128123622,0.9186264755546663,0.008476366486879362,0.91868,0.008459845128123613,0.1
sneaker_vs_ankle_boot,within_footwear,random_fc,random,fc,110,128,32,42,10,5,50,0.9222500000000001,0.007117275619568066,0.922217546980095,0.007123543915294001,0.9222500000000001,0.007117275619568054,0.1
sneaker_vs_ankle_boot,within_footwear,random_fc,random,fc,150,128,32,42,10,5,50,0.92616,0.007036667810658044,0.9261316837592888,0.007052739798380018,0.92616,0.007036667810658054,0.1
sneaker_vs_ankle_boot,within_footwear,random_fc,random,fc,200,128,32,42,10,5,50,0.9279900000000001,0.007006185313925203,0.9279666436080448,0.0070143031450128155,0.9279900000000001,0.0070061853139252025,0.1
sneaker_vs_ankle_boot,within_footwear,fine_fc,fine,fc,10,128,32,42,10,5,50,0.93905,0.02563783277478334,0.9387742094056145,0.026131804802889232,0.93905,0.025637832774783337,1.0
sneaker_vs_ankle_boot,within_footwear,fine_fc,fine,fc,20,128,32,42,10,5,50,0.9538399999999999,0.011157700736006759,0.9537890428658128,0.011220297520649711,0.9538399999999999,0.011157700736006748,1.0
sneaker_vs_ankle_boot,within_footwear,fine_fc,fine,fc,30,128,32,42,10,5,50,0.9590099999999999,0.007362681687581844,0.9589887268251249,0.007378987216199377,0.9590099999999999,0.007362681687581831,1.0
sneaker_vs_ankle_boot,within_footwear,fine_fc,fine,fc,50,128,32,42,10,5,50,0.96248,0.004923869392654357,0.9624697806192353,0.004930397962214561,0.96248,0.00492386939265433,1.0
sneaker_vs_ankle_boot,within_footwear,fine_fc,fine,fc,80,128,32,42,10,5,50,0.96475,0.004531353359130817,0.9647392171473748,0.0045386305545153235,0.96475,0.004531353359130812,0.1
sneaker_vs_ankle_boot,within_footwear,fine_fc,fine,fc,110,128,32,42,10,5,50,0.96667,0.0037479382087124286,0.9666644067110614,0.0037498036895957493,0.9666699999999997,0.0037479382087124294,0.1
sneaker_vs_ankle_boot,within_footwear,fine_fc,fine,fc,150,128,32,42,10,5,50,0.9672499999999999,0.003489415482306932,0.9672456003014076,0.0034909844218767388,0.9672499999999999,0.0034894154823069284,0.1
sneaker_vs_ankle_boot,within_footwear,fine_fc,fine,fc,200,128,32,42,10,5,50,0.9684900000000001,0.0032395672424518967,0.9684860767224278,0.00324145075848969,0.9684900000000001,0.0032395672424518794,0.1
sneaker_vs_ankle_boot,within_footwear,coarse_fc,coarse,fc,10,128,32,42,10,5,50,0.89851,0.037529918677214946,0.8978238336769376,0.038814705512761866,0.89851,0.03752991867721495,0.01
sneaker_vs_ankle_boot,within_footwear,coarse_fc,coarse,fc,20,128,32,42,10,5,50,0.91398,0.008161607484723459,0.9138387016190912,0.008282532440202111,0.9139799999999998,0.008161607484723466,0.01
sneaker_vs_ankle_boot,within_footwear,coarse_fc,coarse,fc,30,128,32,42,10,5,50,0.9174899999999999,0.007589930224733722,0.917390140539406,0.007690436438882169,0.9174899999999998,0.007589930224733727,1.0
sneaker_vs_ankle_boot,within_footwear,coarse_fc,coarse,fc,50,128,32,42,10,5,50,0.9191000000000001,0.004079565803226755,0.9190589161051759,0.004100181204890805,0.9191000000000001,0.00407956580322675,0.01
sneaker_vs_ankle_boot,within_footwear,coarse_fc,coarse,fc,80,128,32,42,10,5,50,0.9209499999999998,0.004640383956668473,0.9208949812156617,0.004670069405912588,0.9209499999999998,0.004640383956668477,1.0
sneaker_vs_ankle_boot,within_footwear,coarse_fc,coarse,fc,110,128,32,42,10,5,50,0.9254000000000001,0.0062245399797241025,0.9253748438559495,0.006229342350507647,0.9254000000000001,0.006224539979724093,1.0
sneaker_vs_ankle_boot,within_footwear,coarse_fc,coarse,fc,150,128,32,42,10,5,50,0.92658,0.00535605703281579,0.9265572925319084,0.005365425986361449,0.92658,0.005356057032815777,1.0
sneaker_vs_ankle_boot,within_footwear,coarse_fc,coarse,fc,200,128,32,42,10,5,50,0.9296399999999998,0.004425159976354135,0.9296257250306996,0.004427003645136268,0.9296399999999998,0.004425159976354138,1.0
sneaker_vs_non_footwear,cross_pooled,constant,constant,constant,10,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sneaker_vs_non_footwear,cross_pooled,constant,constant,constant,20,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sneaker_vs_non_footwear,cross_pooled,constant,constant,constant,30,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sneaker_vs_non_footwear,cross_pooled,constant,constant,constant,50,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sneaker_vs_non_footwear,cross_pooled,constant,constant,constant,80,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sneaker_vs_non_footwear,cross_pooled,constant,constant,constant,110,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sneaker_vs_non_footwear,cross_pooled,constant,constant,constant,150,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sneaker_vs_non_footwear,cross_pooled,constant,constant,constant,200,0,0,42,10,5,50,0.875,0.0,0.4666666666666666,5.607473066727768e-17,0.5,0.0,
sneaker_vs_non_footwear,cross_pooled,pixels,pixels,pixels,10,784,32,42,10,5,50,0.9176725,0.048400255694319536,0.8566685598941983,0.06833044555733661,0.9425842857142858,0.029477907673651584,1.0
sneaker_vs_non_footwear,cross_pooled,pixels,pixels,pixels,20,784,32,42,10,5,50,0.9541499999999999,0.023337215724141182,0.9105720508153042,0.039014081368150835,0.9674914285714286,0.01462262799497352,1.0
sneaker_vs_non_footwear,cross_pooled,pixels,pixels,pixels,30,784,32,42,10,5,50,0.9626025000000001,0.01825640595567396,0.9249267179005503,0.03239394413941803,0.9732214285714285,0.012281079622792726,1.0
sneaker_vs_non_footwear,cross_pooled,pixels,pixels,pixels,50,784,32,42,10,5,50,0.969865,0.014518084254066138,0.9380056081218805,0.026958104734819115,0.9776628571428572,0.009561165029327462,1.0
sneaker_vs_non_footwear,cross_pooled,pixels,pixels,pixels,80,784,32,42,10,5,50,0.9734150000000001,0.012901126157140268,0.9448341250086777,0.024331699778193213,0.9814571428571428,0.007083837802878658,1.0
sneaker_vs_non_footwear,cross_pooled,pixels,pixels,pixels,110,784,32,42,10,5,50,0.9774100000000001,0.010998725575525298,0.9524789113588897,0.021427839080895517,0.9841000000000001,0.00626703426276302,1.0
sneaker_vs_non_footwear,cross_pooled,pixels,pixels,pixels,150,784,32,42,10,5,50,0.9797425000000001,0.009253185124538444,0.9569500236798741,0.018235590122352843,0.9856128571428572,0.005619662815724114,1.0
