source_seed,repeat,sampling_seed,projection_seed,task,sample_size,layer,task_category,family,condition,original_feature_count,feature_count,comparison,test_accuracy,test_macro_f1,test_balanced_accuracy
42,3,44,1,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.16366666666666663,0.16727579719443053,0.16366666666666674
42,3,44,1,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.016000000000000014,-0.01450647934069993,-0.016000000000000014
42,3,44,2,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.012666666666666715,-0.011893758184429726,-0.012666666666666826
42,3,44,2,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.007000000000000006,-0.006646853191713542,-0.007000000000000006
42,3,44,2,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.07966666666666666,0.08465900004210924,0.07966666666666677
42,3,44,2,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.038000000000000034,0.04214398071635306,0.038000000000000145
42,3,44,2,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.11066666666666669,0.11199905136991684,0.1106666666666668
42,3,44,2,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.03933333333333333,-0.039342690331659935,-0.03933333333333333
42,3,44,3,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.008333333333333415,-0.01040109259669908,-0.008333333333333304
42,3,44,3,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.011666666666666714,-0.012537940633314482,-0.011666666666666492
42,3,44,3,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.04400000000000004,0.04617176643392207,0.04399999999999993
42,3,44,3,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.05500000000000005,0.05651804637175539,0.05499999999999983
42,3,44,3,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.17633333333333334,0.18040479492627992,0.17633333333333334
42,3,44,3,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,0.013000000000000012,0.01641015882551089,0.0129999999999999
42,3,44,4,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,0.0076666666666667105,0.006918708780603855,0.0076666666666665995
42,3,44,4,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.00666666666666671,0.006699381689693529,0.00666666666666671
42,3,44,4,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.02966666666666662,0.03213092675095708,0.029666666666666508
42,3,44,4,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.03500000000000003,0.038969694176697045,0.03499999999999981
42,3,44,4,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.15600000000000003,0.15822417345218465,0.15599999999999992
42,3,44,4,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.02300000000000002,-0.021215366734108843,-0.02300000000000013
42,4,45,0,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.03300000000000003,-0.03314193219396566,-0.03299999999999992
42,4,45,0,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.01733333333333331,-0.01852697976724116,-0.01733333333333331
42,4,45,0,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.07499999999999996,0.07966824070026579,0.07500000000000007
42,4,45,0,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.01633333333333331,0.01985894277724498,0.016333333333333422
42,4,45,0,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.10533333333333328,0.10529718852765768,0.10533333333333328
42,4,45,0,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.036666666666666736,-0.03634133602052003,-0.036666666666666625
42,4,45,1,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,0.03500000000000003,0.034200715238122514,0.03499999999999992
42,4,45,1,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.06099999999999994,0.06212163545176719,0.061000000000000054
42,4,45,1,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.03933333333333333,0.0396580390865644,0.03933333333333333
42,4,45,1,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.049000000000000044,0.05043067205610208,0.049000000000000155
42,4,45,1,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.14666666666666672,0.14804885395322687,0.14666666666666672
42,4,45,1,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.09433333333333338,-0.09612581739025605,-0.09433333333333338
42,4,45,2,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.011666666666666714,-0.011355066783073298,-0.011666666666666603
42,4,45,2,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.016000000000000014,-0.012048679737980628,-0.016000000000000014
42,4,45,2,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.04466666666666663,0.04375840399052078,0.044666666666666854
42,4,45,2,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.04500000000000004,0.042183330226244875,0.04500000000000015
42,4,45,2,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.11499999999999999,0.11622701492395437,0.1150000000000001
42,4,45,2,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.06233333333333335,-0.06264370233448657,-0.06233333333333324
42,4,45,3,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.0050000000000000044,-0.002482968771267857,-0.0050000000000000044
42,4,45,3,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.007333333333333414,0.008985839092305214,0.007333333333333303
42,4,45,3,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.062000000000000055,0.0649777657786601,0.061999999999999944
42,4,45,3,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.04066666666666663,-0.04041215960091038,-0.04066666666666663
42,4,45,3,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.17100000000000004,0.17135990210650554,0.17099999999999993
42,4,45,3,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.02199999999999991,-0.022484916498755503,-0.02199999999999991
42,4,45,4,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.11099999999999999,-0.11693464133275788,-0.11099999999999988
42,4,45,4,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.0006666666666667043,0.0006757745999568243,0.0006666666666668153
42,4,45,4,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.03933333333333333,-0.039848610111170246,-0.03933333333333333
42,4,45,4,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.03966666666666663,-0.04543476105331323,-0.03966666666666663
42,4,45,4,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.11599999999999999,0.11597782832127701,0.11599999999999999
42,4,45,4,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.08200000000000007,-0.08329420410550892,-0.08199999999999996
42,5,46,0,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.0129999999999999,-0.013808897532357589,-0.013000000000000123
42,5,46,0,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.0050000000000000044,-0.005308155881637022,-0.0050000000000001155
42,5,46,0,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.046333333333333226,0.04796510228223605,0.046333333333333226
42,5,46,0,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.03333333333333344,-0.03256435194059093,-0.03333333333333344
42,5,46,0,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.1253333333333333,0.12513425383332266,0.1253333333333334
42,5,46,0,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.0076666666666667105,-0.008397486092973638,-0.0076666666666665995
42,5,46,1,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.01100000000000001,-0.011759457451959499,-0.01100000000000001
42,5,46,1,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.003666666666666707,-0.0043873885346944475,-0.003666666666666707
42,5,46,1,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.008333333333333304,0.010039986814056268,0.008333333333333304
42,5,46,1,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.01200000000000001,0.013848291008035751,0.01200000000000001
42,5,46,1,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.1303333333333333,0.13006189862518214,0.13033333333333352
42,5,46,1,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.01633333333333331,-0.01746796368298409,-0.01633333333333331
42,5,46,2,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.010666666666666602,-0.014147778617060514,-0.010666666666666491
42,5,46,2,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.0050000000000000044,-0.006270833548162269,-0.004999999999999893
42,5,46,2,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.03733333333333333,0.03831309738493438,0.03733333333333333
42,5,46,2,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.01100000000000001,0.011033096550054466,0.01100000000000001
42,5,46,2,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.06766666666666665,0.06815575909044924,0.06766666666666665
42,5,46,2,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.057666666666666644,-0.05879759317077893,-0.057666666666666644
42,5,46,3,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.009000000000000008,-0.011376779157511896,-0.009000000000000008
42,5,46,3,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.008333333333333304,0.00825148755611993,0.008333333333333304
42,5,46,3,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.04266666666666663,0.04338157969108436,0.04266666666666652
42,5,46,3,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.04200000000000004,0.042732148828806826,0.041999999999999926
42,5,46,3,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.1276666666666667,0.12708030536394377,0.1276666666666667
42,5,46,3,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.11133333333333328,-0.12650849347058557,-0.11133333333333328
42,5,46,4,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.031333333333333324,-0.0348435946204364,-0.031333333333333435
42,5,46,4,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.0023333333333332984,0.0025182852823338875,0.0023333333333332984
42,5,46,4,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.03433333333333333,-0.03535563976823519,-0.03433333333333344
42,5,46,4,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.040000000000000036,-0.04097141338330257,-0.040000000000000036
42,5,46,4,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.15866666666666673,0.15945328548205528,0.15866666666666673
42,5,46,4,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.006333333333333302,-0.008477668034715058,-0.006333333333333191
42,6,47,0,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.010000000000000009,-0.01387841150188207,-0.01000000000000012
42,6,47,0,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.009666666666666712,0.009380002080726313,0.009666666666666601
42,6,47,0,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.04833333333333334,0.04961266929469865,0.04833333333333312
42,6,47,0,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.020333333333333314,-0.01876209224546943,-0.020333333333333536
42,6,47,0,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.11299999999999999,0.1126602146487492,0.11299999999999999
42,6,47,0,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,0.005333333333333301,0.005641689406013062,0.00533333333333319
42,6,47,1,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,0.03600000000000003,0.0372906488480268,0.03599999999999992
42,6,47,1,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.026666666666666727,0.027666288013054263,0.026666666666666727
42,6,47,1,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.030000000000000027,-0.030322989067460115,-0.030000000000000138
42,6,47,1,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.0023333333333332984,0.0028364349425232804,0.0023333333333331874
42,6,47,1,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.119,0.11849607326975808,0.119
42,6,47,1,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.019000000000000017,-0.021496447360859428,-0.018999999999999906
42,6,47,2,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.052000000000000046,-0.053861462825420814,-0.052000000000000046
42,6,47,2,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.03166666666666673,-0.03334192928182089,-0.03166666666666673
42,6,47,2,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.01100000000000001,0.013739448600797788,0.01100000000000012
42,6,47,2,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.03633333333333333,0.03750629952360729,0.03633333333333333
42,6,47,2,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.07233333333333325,0.0720425817044964,0.07233333333333325
42,6,47,2,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.04600000000000004,-0.047618202508989516,-0.04600000000000004
42,6,47,3,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.020999999999999908,-0.022240278744978803,-0.02100000000000002
42,6,47,3,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.016666666666666607,-0.01726790431820624,-0.01666666666666672
42,6,47,3,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.010000000000000009,0.011397590926022771,0.010000000000000009
42,6,47,3,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.006000000000000005,0.005156945392744805,0.006000000000000005
42,6,47,3,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.16400000000000003,0.16736353576522056,0.16400000000000003
42,6,47,3,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.0023333333333332984,-0.0034388428079989986,-0.0023333333333332984
42,6,47,4,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.04966666666666664,-0.04954322721408777,-0.049666666666666526
42,6,47,4,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.014666666666666717,-0.01582498260394538,-0.014666666666666717
42,6,47,4,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.01666666666666672,-0.01727666275324713,-0.016666666666666607
42,6,47,4,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.034666666666666734,-0.036375140066561396,-0.034666666666666734
42,6,47,4,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.1446666666666666,0.14489535114303553,0.1446666666666665
42,6,47,4,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,0.015666666666666607,0.014287838081880389,0.015666666666666496
42,7,48,0,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,0.008666666666666711,0.009305053242569694,0.008666666666666711
42,7,48,0,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.0020000000000000018,0.0015055699226531605,0.002000000000000113
42,7,48,0,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.131,0.1295759727182838,0.13100000000000012
42,7,48,0,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.051999999999999935,0.05019569964635184,0.052000000000000046
42,7,48,0,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.15566666666666662,0.1567164389085821,0.15566666666666673
42,7,48,0,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.024333333333333318,-0.028159956357931892,-0.024333333333333096
42,7,48,1,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.02866666666666673,-0.029763679875140836,-0.028666666666666618
42,7,48,1,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.006333333333333413,-0.006906289998668491,-0.006333333333333413
42,7,48,1,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.057666666666666644,0.05677394923039958,0.057666666666666755
42,7,48,1,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.05033333333333334,0.050948905178441306,0.05033333333333345
42,7,48,1,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.18099999999999994,0.18127010024415002,0.18100000000000005
42,7,48,1,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.03200000000000003,-0.039069177480752115,-0.03200000000000003
42,7,48,2,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.0040000000000000036,-0.004513678544252109,-0.0040000000000000036
42,7,48,2,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.0010000000000000009,0.0012580502707092434,0.001000000000000112
42,7,48,2,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.09466666666666668,0.09698206166644863,0.09466666666666668
42,7,48,2,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.07766666666666666,0.07950980256667861,0.07766666666666677
42,7,48,2,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.15800000000000003,0.15968902245344962,0.15799999999999992
42,7,48,2,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.03300000000000003,-0.036108841512790146,-0.03300000000000003
42,7,48,3,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.0013333333333332975,-0.002335527826341499,-0.0013333333333332975
42,7,48,3,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.002666666666666706,0.003453202458563176,0.002666666666666706
42,7,48,3,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.08733333333333326,0.08953012590843457,0.08733333333333326
42,7,48,3,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.08233333333333326,0.08473408029655949,0.08233333333333326
42,7,48,3,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.17633333333333334,0.1770068019887162,0.17633333333333334
42,7,48,3,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.03533333333333333,-0.04099148641658923,-0.03533333333333322
42,7,48,4,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.03866666666666663,-0.039482459361557254,-0.03866666666666674
42,7,48,4,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.0043333333333333,-0.003953930930350347,-0.0043333333333333
42,7,48,4,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.016000000000000014,0.016449985847145077,0.016000000000000014
42,7,48,4,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.006000000000000005,-0.007165852761794489,-0.005999999999999894
42,7,48,4,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.17700000000000005,0.17613176372457406,0.17699999999999982
42,7,48,4,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.01766666666666661,-0.02333159177210775,-0.01766666666666672
42,8,49,0,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.027666666666666617,-0.029630457680202227,-0.027666666666666617
42,8,49,0,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.007333333333333303,-0.009415292177835322,-0.007333333333333303
42,8,49,0,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.04366666666666674,0.04874200742991597,0.04366666666666674
42,8,49,0,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.010000000000000009,-0.01989809116679453,-0.009999999999999898
42,8,49,0,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.14633333333333332,0.15421638453167175,0.14633333333333332
42,8,49,0,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.033666666666666734,-0.03377812740430031,-0.03366666666666662
42,8,49,1,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,0.0006666666666667043,-0.000798430393037397,0.0006666666666667043
42,8,49,1,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.020333333333333425,0.02340938931703329,0.020333333333333314
42,8,49,1,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.0050000000000000044,-0.001552843264667647,0.0050000000000001155
42,8,49,1,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.017000000000000015,-0.0190005134760165,-0.016999999999999904
42,8,49,1,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.119,0.12280140239172455,0.1190000000000001
42,8,49,1,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.04800000000000004,-0.04923182771594714,-0.04800000000000004
42,8,49,2,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.004333333333333411,-0.003342764328898462,-0.0043333333333333
42,8,49,2,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.007333333333333303,0.010759370134319268,0.007333333333333192
42,8,49,2,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.0020000000000000018,-0.0010916325249334946,-0.002000000000000113
42,8,49,2,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.01100000000000001,0.013812299465991495,0.01100000000000001
42,8,49,2,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.08033333333333337,0.08179930613277486,0.08033333333333337
42,8,49,2,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.05233333333333334,-0.053899933003963896,-0.05233333333333323
42,8,49,3,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,0.011666666666666603,0.01737056377102275,0.011666666666666714
42,8,49,3,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.0030000000000000027,-0.0016704181723263822,-0.0030000000000000027
42,8,49,3,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.005666666666666598,0.006739626049868663,0.005666666666666487
42,8,49,3,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,0.0043333333333333,0.0008853640943972119,0.004333333333333189
42,8,49,3,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.1403333333333333,0.14986368037253384,0.1403333333333333
42,8,49,3,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.018333333333333313,-0.014777504058587132,-0.018333333333333313
42,8,49,4,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.022333333333333316,-0.02551067406460028,-0.022333333333333316
42,8,49,4,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.02733333333333332,-0.03439033734512009,-0.02733333333333332
42,8,49,4,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,-0.018333333333333313,-0.017390873860674283,-0.018333333333333535
42,8,49,4,footwear_three_way,30,conv2,within_footwear,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.04366666666666663,-0.045413683580573405,-0.04366666666666674
42,8,49,4,footwear_three_way,30,fc,within_footwear,fine,fine_fc,128,32,fine_minus_random,0.13866666666666672,0.14753021946146316,0.1386666666666666
42,8,49,4,footwear_three_way,30,fc,within_footwear,coarse,coarse_fc,128,32,coarse_minus_random,-0.040000000000000036,-0.03902951323004289,-0.040000000000000036
42,9,50,0,footwear_three_way,30,conv1,within_footwear,fine,fine_conv1,3136,32,fine_minus_random,-0.0050000000000000044,-0.004525810271523767,-0.0050000000000001155
42,9,50,0,footwear_three_way,30,conv1,within_footwear,coarse,coarse_conv1,3136,32,coarse_minus_random,0.0033333333333332993,0.003477439198588339,0.0033333333333334103
42,9,50,0,footwear_three_way,30,conv2,within_footwear,fine,fine_conv2,1568,32,fine_minus_random,0.10033333333333327,0.1012865797746475,0.10033333333333339
