seed,task,layer,examples_per_class,task_category,family,n_probe_train,comparison,test_accuracy,test_macro_f1,test_balanced_accuracy
42,coat_vs_shirt,conv1,10,within_tops,coarse,20,coarse_minus_random,0.01649999999999996,0.016598582922406013,0.01650000000000007
42,coat_vs_shirt,conv2,10,within_tops,coarse,20,coarse_minus_random,0.041000000000000036,0.0410339546858105,0.041000000000000036
42,coat_vs_shirt,fc,10,within_tops,coarse,20,coarse_minus_random,-0.0035000000000000586,-0.0035233878942865227,-0.0034999999999999476
42,coat_vs_shirt,conv1,30,within_tops,coarse,60,coarse_minus_random,0.0025000000000000577,0.00231614683316117,0.0024999999999999467
42,coat_vs_shirt,conv2,30,within_tops,coarse,60,coarse_minus_random,0.009500000000000064,0.009654906268996788,0.009500000000000064
42,coat_vs_shirt,fc,30,within_tops,coarse,60,coarse_minus_random,0.025499999999999967,0.026066774868230946,0.025500000000000078
42,coat_vs_shirt,conv1,100,within_tops,coarse,200,coarse_minus_random,0.014499999999999957,0.014502064150285876,0.014500000000000068
42,coat_vs_shirt,conv2,100,within_tops,coarse,200,coarse_minus_random,0.0050000000000000044,0.004966465983359036,0.004999999999999893
42,coat_vs_shirt,fc,100,within_tops,coarse,200,coarse_minus_random,0.007000000000000006,0.007109036139020364,0.006999999999999895
42,tshirt_vs_non_tops,conv1,5,cross_pooled,coarse,10,coarse_minus_random,-0.0012857142857142234,-0.004099815993960254,-0.009500000000000064
42,tshirt_vs_non_tops,conv2,5,cross_pooled,coarse,10,coarse_minus_random,0.006714285714285673,0.006908513001561034,-0.0015000000000000568
42,tshirt_vs_non_tops,fc,5,cross_pooled,coarse,10,coarse_minus_random,0.07814285714285718,0.11884661967836119,0.07933333333333337
42,tshirt_vs_non_tops,conv1,10,cross_pooled,coarse,20,coarse_minus_random,0.05342857142857149,0.06866334577281141,0.051166666666666694
42,tshirt_vs_non_tops,conv2,10,cross_pooled,coarse,20,coarse_minus_random,-0.015857142857142903,-0.021893372945035572,-0.005083333333333329
42,tshirt_vs_non_tops,fc,10,cross_pooled,coarse,20,coarse_minus_random,-0.002571428571428558,0.0011360384853876804,0.02808333333333346
42,tshirt_vs_non_tops,conv1,30,cross_pooled,coarse,60,coarse_minus_random,0.02857142857142858,0.04170353952198669,0.0216666666666665
42,tshirt_vs_non_tops,conv2,30,cross_pooled,coarse,60,coarse_minus_random,-0.012571428571428567,-0.01685494597473025,0.008083333333333331
42,tshirt_vs_non_tops,fc,30,cross_pooled,coarse,60,coarse_minus_random,0.024571428571428577,0.046146145691560836,0.03808333333333336
42,tshirt_vs_non_tops,conv1,100,cross_pooled,coarse,200,coarse_minus_random,0.006142857142857228,0.011257084180106958,0.00983333333333336
42,tshirt_vs_non_tops,conv2,100,cross_pooled,coarse,200,coarse_minus_random,0.016000000000000014,0.02858806730450225,0.022666666666666724
42,tshirt_vs_non_tops,fc,100,cross_pooled,coarse,200,coarse_minus_random,0.03514285714285714,0.06363301616222294,0.042583333333333195
42,pullover_vs_non_tops,conv1,5,cross_pooled,coarse,10,coarse_minus_random,-0.07699999999999996,-0.07815655022048063,0.007583333333333275
42,pullover_vs_non_tops,conv2,5,cross_pooled,coarse,10,coarse_minus_random,0.03199999999999992,0.0427405598029047,0.01866666666666661
42,pullover_vs_non_tops,fc,5,cross_pooled,coarse,10,coarse_minus_random,0.26457142857142857,0.30659206306859543,0.13766666666666671
42,pullover_vs_non_tops,conv1,10,cross_pooled,coarse,20,coarse_minus_random,0.028142857142857136,0.041939339205395054,0.022666666666666835
42,pullover_vs_non_tops,conv2,10,cross_pooled,coarse,20,coarse_minus_random,0.006999999999999895,0.01651034952343511,0.0365833333333333
42,pullover_vs_non_tops,fc,10,cross_pooled,coarse,20,coarse_minus_random,0.038142857142857145,0.06186944243957515,0.016833333333333367
42,pullover_vs_non_tops,conv1,30,cross_pooled,coarse,60,coarse_minus_random,0.0035714285714285587,0.0052004204354823,0.004166666666666652
42,pullover_vs_non_tops,conv2,30,cross_pooled,coarse,60,coarse_minus_random,0.002571428571428558,0.004657907213379331,0.005249999999999977
42,pullover_vs_non_tops,fc,30,cross_pooled,coarse,60,coarse_minus_random,0.03957142857142859,0.06803763635631321,0.027666666666666617
42,pullover_vs_non_tops,conv1,100,cross_pooled,coarse,200,coarse_minus_random,0.0035714285714285587,0.0065000604598791645,0.003750000000000031
42,pullover_vs_non_tops,conv2,100,cross_pooled,coarse,200,coarse_minus_random,-0.00028571428571433355,-0.00022334861297945707,0.00275000000000003
42,pullover_vs_non_tops,fc,100,cross_pooled,coarse,200,coarse_minus_random,0.018142857142857127,0.033601329707228955,0.018916666666666693
42,coat_vs_non_tops,conv1,5,cross_pooled,coarse,10,coarse_minus_random,-0.03471428571428581,-0.03987109145624668,0.0005833333333333801
42,coat_vs_non_tops,conv2,5,cross_pooled,coarse,10,coarse_minus_random,0.005714285714285783,0.017776262933501874,0.04166666666666674
42,coat_vs_non_tops,fc,5,cross_pooled,coarse,10,coarse_minus_random,0.061000000000000054,0.10281586250253816,0.05891666666666673
42,coat_vs_non_tops,conv1,10,cross_pooled,coarse,20,coarse_minus_random,0.034285714285714364,0.048473760808100064,0.032916666666666705
42,coat_vs_non_tops,conv2,10,cross_pooled,coarse,20,coarse_minus_random,0.01942857142857146,0.02964916159602793,0.004249999999999976
42,coat_vs_non_tops,fc,10,cross_pooled,coarse,20,coarse_minus_random,0.03028571428571436,0.06036732770704989,0.08183333333333331
42,coat_vs_non_tops,conv1,30,cross_pooled,coarse,60,coarse_minus_random,0.04585714285714293,0.06406515069082319,0.038000000000000034
42,coat_vs_non_tops,conv2,30,cross_pooled,coarse,60,coarse_minus_random,0.0040000000000000036,0.009821055888053487,0.021916666666666584
42,coat_vs_non_tops,fc,30,cross_pooled,coarse,60,coarse_minus_random,0.037142857142857144,0.06974878539291296,0.06333333333333346
42,coat_vs_non_tops,conv1,100,cross_pooled,coarse,200,coarse_minus_random,0.004714285714285671,0.007809395129017682,0.00316666666666654
42,coat_vs_non_tops,conv2,100,cross_pooled,coarse,200,coarse_minus_random,0.011714285714285677,0.01958887750241156,0.012249999999999983
42,coat_vs_non_tops,fc,100,cross_pooled,coarse,200,coarse_minus_random,0.0337142857142857,0.058982555385397095,0.039249999999999896
42,shirt_vs_non_tops,conv1,5,cross_pooled,coarse,10,coarse_minus_random,-0.021714285714285686,-0.018194109367567268,0.005250000000000088
42,shirt_vs_non_tops,conv2,5,cross_pooled,coarse,10,coarse_minus_random,-0.007857142857142785,-0.03794150306738997,-0.08999999999999997
42,shirt_vs_non_tops,fc,5,cross_pooled,coarse,10,coarse_minus_random,0.08957142857142852,0.13128130005415717,0.09349999999999992
42,shirt_vs_non_tops,conv1,10,cross_pooled,coarse,20,coarse_minus_random,-0.03185714285714292,-0.03926522576579372,-0.008583333333333276
42,shirt_vs_non_tops,conv2,10,cross_pooled,coarse,20,coarse_minus_random,-0.007428571428571451,-0.010668977130962043,0.001083333333333325
42,shirt_vs_non_tops,fc,10,cross_pooled,coarse,20,coarse_minus_random,0.03300000000000003,0.05740157268500712,0.05383333333333318
42,shirt_vs_non_tops,conv1,30,cross_pooled,coarse,60,coarse_minus_random,-0.01757142857142857,-0.024041440488119625,-0.008583333333333276
42,shirt_vs_non_tops,conv2,30,cross_pooled,coarse,60,coarse_minus_random,0.0018571428571427795,0.004342932427972013,0.008583333333333387
42,shirt_vs_non_tops,fc,30,cross_pooled,coarse,60,coarse_minus_random,0.05214285714285716,0.09065363844454732,0.060416666666666674
42,shirt_vs_non_tops,conv1,100,cross_pooled,coarse,200,coarse_minus_random,0.006000000000000005,0.009763314442021498,0.003083333333333327
42,shirt_vs_non_tops,conv2,100,cross_pooled,coarse,200,coarse_minus_random,0.020857142857142907,0.0325242610664076,0.012166666666666659
42,shirt_vs_non_tops,fc,100,cross_pooled,coarse,200,coarse_minus_random,0.04357142857142848,0.07459233713393143,0.0429166666666666
