source_seed,repeat,sampling_seed,projection_seed,task,sample_size,layer,task_category,family,condition,original_feature_count,feature_count,comparison,test_accuracy,test_macro_f1,test_balanced_accuracy
42,3,44,4,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.031000000000000028,-0.04029321515618667,-0.04891666666666661
42,3,44,4,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.10914285714285721,0.10283341974313798,0.09491666666666665
42,3,44,4,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.018000000000000016,0.023227371497853366,0.042166666666666686
42,3,44,4,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.22885714285714287,0.24721093727476384,0.1935
42,3,44,4,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.2838571428571429,0.3320948596729305,0.23558333333333337
42,4,45,0,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.06728571428571428,0.07163171729479845,0.05800000000000005
42,4,45,0,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.028714285714285692,-0.028567778281496148,-0.02674999999999983
42,4,45,0,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.013428571428571456,-0.022921919605882524,-0.03533333333333344
42,4,45,0,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.01928571428571435,-0.027032271622501547,-0.032500000000000084
42,4,45,0,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.19685714285714295,0.23878432683653128,0.10816666666666652
42,4,45,0,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.21085714285714297,0.26933091451743274,0.15716666666666657
42,4,45,1,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.13314285714285712,0.12096060743466464,0.05974999999999997
42,4,45,1,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.11928571428571433,0.11370408898987616,0.07458333333333322
42,4,45,1,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.0002857142857142225,-0.021540132708417703,-0.058083333333333376
42,4,45,1,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.012142857142857122,-0.001349272311100047,0.028333333333333433
42,4,45,1,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.17099999999999993,0.24928483332472995,0.22016666666666673
42,4,45,1,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.18628571428571428,0.27750229283690686,0.2453333333333333
42,4,45,2,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.07685714285714285,-0.07654011814084027,-0.03316666666666668
42,4,45,2,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.08799999999999997,-0.0872285342201452,-0.04049999999999998
42,4,45,2,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.01842857142857146,0.03286454126025107,0.048666666666666636
42,4,45,2,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.026142857142857134,-0.013420821241317826,0.030166666666666675
42,4,45,2,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.2608571428571429,0.26854994834218937,0.1921666666666666
42,4,45,2,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.3295714285714286,0.3831278128759905,0.2530833333333332
42,4,45,3,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.0005714285714285561,-0.0033410902105311946,-0.014249999999999985
42,4,45,3,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.004285714285714226,-0.010709229238499596,-0.022916666666666696
42,4,45,3,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.1308571428571429,0.1404627560165026,0.12841666666666662
42,4,45,3,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.05314285714285716,0.05157966537859515,0.047250000000000014
42,4,45,3,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.09171428571428575,0.11837319418489856,0.04641666666666666
42,4,45,3,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.12671428571428567,0.1834848854001948,0.10349999999999993
42,4,45,4,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.0347142857142857,0.004027306346777837,-0.06058333333333332
42,4,45,4,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.019142857142857128,-0.0152082510548871,-0.08258333333333334
42,4,45,4,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.11671428571428566,0.11805275647724045,0.08933333333333326
42,4,45,4,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.12285714285714289,0.13754448310639822,0.13583333333333325
42,4,45,4,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.23285714285714287,0.271582362474176,0.21791666666666676
42,4,45,4,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.2777142857142857,0.34553507797046756,0.24241666666666672
42,5,46,0,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.05028571428571427,0.0457713778965827,-0.0023333333333332984
42,5,46,0,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.0882857142857143,-0.08741021444105113,-0.06899999999999995
42,5,46,0,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.08642857142857152,0.08950278878678519,0.01416666666666655
42,5,46,0,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.03471428571428581,0.03447981502962627,0.012333333333333307
42,5,46,0,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.21599999999999997,0.21982859588435655,0.1276666666666666
42,5,46,0,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.2755714285714286,0.3114843684019908,0.16741666666666655
42,5,46,1,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.044571428571428595,-0.02674935969662373,0.010249999999999981
42,5,46,1,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.02499999999999991,0.021986658530931402,0.016666666666666607
42,5,46,1,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.08814285714285708,0.07234696684778341,0.022666666666666835
42,5,46,1,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.07299999999999995,0.06696736064047637,0.04675000000000007
42,5,46,1,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.24185714285714288,0.25182401414441125,0.17899999999999994
42,5,46,1,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.2807142857142857,0.3116331642298047,0.21750000000000003
42,5,46,2,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.18599999999999994,-0.17873965434837047,-0.13558333333333328
42,5,46,2,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.031857142857142806,-0.039602829827115715,-0.03858333333333319
42,5,46,2,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.024428571428571466,-0.01968771552802373,0.012416666666666631
42,5,46,2,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.03200000000000003,-0.0317389050903214,-0.006583333333333274
42,5,46,2,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.27328571428571424,0.29696312075719444,0.15816666666666668
42,5,46,2,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.28228571428571425,0.31447934523509347,0.18133333333333335
42,5,46,3,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.09085714285714286,0.09068284645395142,0.04758333333333331
42,5,46,3,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.09885714285714287,0.09633084353294386,0.03933333333333322
42,5,46,3,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.08714285714285719,0.07577123933605756,0.043749999999999956
42,5,46,3,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.07585714285714285,0.06532599636187642,0.03799999999999992
42,5,46,3,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.15028571428571424,0.14720525752851765,0.06474999999999997
42,5,46,3,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.22742857142857142,0.2640480727656066,0.1359999999999999
42,5,46,4,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.0050000000000000044,-0.006754403089986871,-0.01041666666666674
42,5,46,4,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.024142857142857133,-0.027347331936456554,-0.03241666666666676
42,5,46,4,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.10399999999999998,0.11659288651944233,0.09233333333333338
42,5,46,4,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.08971428571428575,0.09800335825241024,0.07650000000000001
42,5,46,4,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.15414285714285714,0.1869120391125938,0.10783333333333323
42,5,46,4,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.19014285714285706,0.2484426654980516,0.14091666666666658
42,6,47,0,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.005285714285714338,0.006460744811738195,0.006416666666666737
42,6,47,0,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.12271428571428566,-0.10318957417326291,-0.044916666666666605
42,6,47,0,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.09014285714285719,0.08038196742106418,0.002166666666666761
42,6,47,0,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.10942857142857143,0.1053922397555731,0.01591666666666669
42,6,47,0,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.04799999999999993,0.05378455758291134,0.04091666666666671
42,6,47,0,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.13385714285714279,0.16349986746855838,0.08641666666666681
42,6,47,1,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.013000000000000012,0.012016485468591687,-0.00033333333333340764
42,6,47,1,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.014857142857142902,0.00962490374113878,-0.013833333333333364
42,6,47,1,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.02214285714285713,-0.015804094073009756,-0.004583333333333384
42,6,47,1,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.15757142857142858,0.14442750128543336,0.10149999999999992
42,6,47,1,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.38857142857142857,0.3586054179114348,0.21749999999999992
42,6,47,1,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.43485714285714283,0.4358144886321668,0.2749166666666666
42,6,47,2,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.20357142857142851,-0.18196118096463287,-0.1366666666666666
42,6,47,2,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.07828571428571429,-0.08141865150966476,-0.07274999999999998
42,6,47,2,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.04414285714285715,-0.033309055895848316,0.028833333333333266
42,6,47,2,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.015428571428571458,-0.008357652914721347,0.023499999999999965
42,6,47,2,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.05414285714285716,0.07568445684053815,0.10616666666666674
42,6,47,2,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.1747142857142857,0.2281160119082415,0.1735833333333333
42,6,47,3,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.0525714285714286,0.04363499841661711,0.01649999999999996
42,6,47,3,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.07685714285714285,0.06571917454867393,0.025666666666666726
42,6,47,3,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.09714285714285709,0.08958488426579958,0.05249999999999999
42,6,47,3,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.06871428571428573,0.05962837313709901,0.030500000000000083
42,6,47,3,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.052999999999999936,0.07681005248460981,0.07591666666666663
42,6,47,3,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.09285714285714286,0.13628132408578297,0.11541666666666672
42,6,47,4,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.028714285714285692,-0.022399382109227872,0.005750000000000033
42,6,47,4,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.02300000000000002,-0.028516007062166837,-0.03008333333333335
42,6,47,4,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.011142857142857121,0.016694018730818327,0.0202500000000001
42,6,47,4,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.051999999999999935,0.06416599027598457,0.030333333333333323
42,6,47,4,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.15857142857142847,0.16160231065236108,0.08333333333333337
42,6,47,4,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.2281428571428571,0.26513467233149224,0.13016666666666665
42,7,48,0,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.0005714285714285561,0.0028802795971444306,0.0086666666666666
42,7,48,0,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.00457142857142856,-0.009715975284949718,-0.045666666666666744
42,7,48,0,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.12214285714285711,0.11546019914095818,0.035833333333333384
42,7,48,0,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.07599999999999996,0.07248810731071165,0.040583333333333416
42,7,48,0,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.05614285714285716,0.07968364848057474,0.10316666666666674
42,7,48,0,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.13071428571428567,0.17483283638578273,0.14875000000000005
42,7,48,1,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.1615714285714286,-0.13411512218210286,-0.06799999999999995
42,7,48,1,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.04142857142857137,-0.034603726177950156,-0.007500000000000062
42,7,48,1,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.05171428571428571,0.04277853742570237,-0.0015000000000000568
42,7,48,1,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.08014285714285707,0.08287421205447443,0.0442499999999999
42,7,48,1,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.281,0.2689450913376664,0.19933333333333336
42,7,48,1,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.31100000000000005,0.3115026302845679,0.2330833333333333
42,7,48,2,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.11314285714285721,-0.1330052595997423,-0.10516666666666674
42,7,48,2,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.08042857142857152,-0.09728853811631777,-0.07274999999999998
42,7,48,2,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.029000000000000026,-0.026507352248591576,-0.003166666666666762
42,7,48,2,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.010714285714285676,-0.016839893765974057,-0.0245833333333334
42,7,48,2,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.07757142857142862,0.12129014248809789,0.16441666666666677
42,7,48,2,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.12257142857142855,0.17971668037095268,0.19858333333333344
42,7,48,3,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.008714285714285785,-0.009709718679079882,-0.0017500000000000293
42,7,48,3,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.013999999999999901,0.013644497974490855,-0.006833333333333358
42,7,48,3,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.06828571428571428,0.06537750520612362,0.06399999999999995
42,7,48,3,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.14657142857142857,0.11257414050589143,0.01633333333333331
42,7,48,3,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.07085714285714284,0.08083500498940366,0.055916666666666726
42,7,48,3,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.1318571428571429,0.1706153034355673,0.13108333333333344
42,7,48,4,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.004571428571428671,-0.0003813979545258528,-0.016083333333333227
42,7,48,4,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.01842857142857135,-0.03791706868597167,-0.0728333333333332
42,7,48,4,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.02657142857142858,0.015458964201178649,-0.03700000000000003
42,7,48,4,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.021428571428571352,-0.017040964476474074,0.010000000000000009
42,7,48,4,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.09014285714285719,0.09015531473086802,0.05758333333333332
42,7,48,4,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.18871428571428572,0.2184309694809594,0.12258333333333327
42,8,49,0,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.03342857142857136,0.037260319546293164,0.031166666666666565
42,8,49,0,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.005142857142857116,0.007767448100385987,0.01258333333333328
42,8,49,0,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.009714285714285675,-0.0008737648709306045,0.030583333333333407
42,8,49,0,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.02385714285714291,0.035551056142169024,0.036416666666666764
42,8,49,0,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.11085714285714288,0.14974155663215005,0.09049999999999991
42,8,49,0,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.14257142857142857,0.2036733950261158,0.10275000000000001
42,8,49,1,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.007571428571428562,-0.001821065072795447,0.011833333333333251
42,8,49,1,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.07614285714285718,-0.0637730561313321,-0.0235833333333334
42,8,49,1,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.03042857142857147,0.02750483017624661,-0.003083333333333438
42,8,49,1,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.04242857142857148,0.04934040409448026,0.030583333333333296
42,8,49,1,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.15657142857142858,0.20367899640771558,0.1259166666666668
42,8,49,1,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.15842857142857147,0.2102833432767398,0.1499166666666667
42,8,49,2,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.10142857142857142,-0.0935819903241688,-0.05500000000000005
42,8,49,2,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.06985714285714284,-0.0703393773017591,-0.05241666666666667
42,8,49,2,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.009285714285714342,0.010077107897362048,0.0016666666666665941
42,8,49,2,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,-0.03942857142857137,-0.044289283187317174,-0.025499999999999967
42,8,49,2,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.08185714285714296,0.13714316773679902,0.13191666666666668
42,8,49,2,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.10957142857142865,0.1853466503357053,0.15308333333333324
42,8,49,3,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.13428571428571434,0.13289669938115578,0.07125000000000015
42,8,49,3,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.11599999999999999,0.11210934823150231,0.06183333333333341
42,8,49,3,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.03614285714285714,0.04242950110626753,0.032749999999999946
42,8,49,3,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.05785714285714283,0.062461270565225435,0.02499999999999991
42,8,49,3,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.1747142857142857,0.21977259669183158,0.09525000000000006
42,8,49,3,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.1875714285714286,0.24549539064931047,0.12024999999999997
42,8,49,4,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.04899999999999993,-0.05744114953891899,-0.06275000000000008
42,8,49,4,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.046428571428571375,-0.05297917340553293,-0.05458333333333343
42,8,49,4,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.04842857142857149,0.05531803250939604,0.03949999999999998
42,8,49,4,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.04385714285714293,0.04424551918534736,0.015999999999999903
42,8,49,4,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.21399999999999997,0.24232278235826243,0.12983333333333336
42,8,49,4,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.2461428571428571,0.29700138326917735,0.14316666666666666
42,9,50,0,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,-0.008714285714285785,-0.007144482228385929,0.0007500000000000284
42,9,50,0,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,-0.08814285714285719,-0.08466539686457619,-0.05974999999999997
42,9,50,0,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,0.20471428571428574,0.19640386447369773,0.056500000000000106
42,9,50,0,shirt_vs_non_tops,10,conv2,cross_pooled,coarse,coarse_conv2,1568,32,coarse_minus_random,0.1715714285714286,0.1692052886711849,0.09841666666666671
42,9,50,0,shirt_vs_non_tops,10,fc,cross_pooled,fine,fine_fc,128,32,fine_minus_random,0.20000000000000007,0.2282146510784282,0.12750000000000006
42,9,50,0,shirt_vs_non_tops,10,fc,cross_pooled,coarse,coarse_fc,128,32,coarse_minus_random,0.23428571428571432,0.2837175929474529,0.12458333333333349
42,9,50,1,shirt_vs_non_tops,10,conv1,cross_pooled,fine,fine_conv1,3136,32,fine_minus_random,0.009714285714285675,0.0025383227908349904,-0.016000000000000014
42,9,50,1,shirt_vs_non_tops,10,conv1,cross_pooled,coarse,coarse_conv1,3136,32,coarse_minus_random,0.04014285714285715,0.03322701579318621,0.009250000000000091
42,9,50,1,shirt_vs_non_tops,10,conv2,cross_pooled,fine,fine_conv2,1568,32,fine_minus_random,-0.06585714285714284,-0.079774229756298,-0.059250000000000025
